id,job_id,title,sector,employer,country,closing_date,summary
2171,45335,Telesales Representative,Travel & Tours,HASHTAG HOLIDAYS DMC,Mauritius,31.07.2025,"Sommaire : Le Travail de Télémarketing / Agent de TéléventeIntroductionDéfinition du télémarketingRôle d’un agent de téléventeImportance dans la stratégie commercialeMissions principalesProspection téléphonique (clients potentiels)Vente de produits ou services par téléphonePrise de rendez-vous pour les commerciauxSuivi client et relanceMise à jour de la base de données clientsCompétences requisesExcellente communication oralePersuasion et sens commercialMaîtrise des outils informatiques (CRM, logiciels d’appel)Gestion du stress et persévéranceÉcoute active et empathieConditions de travailTravail en centre d’appels ou à distance (télétravail)Horaires souvent flexibles ou en rotationTravail basé sur des objectifs/chiffresAvantages et défisAvantages : rémunérations variables (primes), expérience en vente, travail accessibleDéfis : refus fréquents, pression sur les résultats, travail répétitifFormation et évolutionPas toujours de diplôme requis, mais BTS en vente ou communication appréciéPossibilités d’évolution : superviseur, formateur, responsable d’équipe, commercial terrainConclusionMétier dynamique, essentiel pour la croissance commercialeOpportunités variées dans divers secteurs (assurance, énergie, télécom, tourisme…)"
2176,45330,Administrative and Human Resource Executive,Landscaping and Horticultural Services,EARTHSCAPE (MAURITIUS) LIMITED,Mauritius,31.07.2025,We are currently looking for a detail-oriented and experienced Secretary/HR Admin to join our team.The ideal candidate will have hands-on experience to support the day-to-day activities of our Human Resources department.
2177,45329,Receptionist,Administrative,GRAMMONT MANAGEMENT LTD,Mauritius,31.07.2025,"The position of receptionist consists of answering inquiries and obtaining information for the general public, customers, visitors and other interested parties. It also provides information regarding activities conducted at the establishment, location of departments, offices and employees within the organisation."
2181,45325,Pastry Chef,Management Consultancy Activities,GWENS PROPERTIES LTD,Mauritius,09.08.2025,"Recherche pour l’un de ses clients dans le Nord:Un commis PâtissierCompétences requises :Très bonne présentationExpérience au même poste obligatoireCapacité d’être indépendant et rapidePersonne responsable, ponctuelle et organiséeAvantages :Salaire de Rs 22,000 incluant prime de présenceTransport aller-retour prise en charge ou rembourséeHeures supplémentaires rémunérées et contrat en CDIDimanche payé selon la loi du travailHoraires :Du lundi au dimanche de 1h30 am à 8h30 am1 jour de congé par semaine (selon planning)Merci de nous envoyer votre CV sur recrutement@gml-mu.com ou au 52557740/58402010 par WhatsApp en précisant bien quel est le poste qui vous intéresse"
2182,45324,"Commis, Kitchen",Management Consultancy Activities,GWENS PROPERTIES LTD,Mauritius,09.08.2025,"Recherche pour l’un de ses clients dans le Nord:Un commis de cuisineCompétences requises :Très bonne présentationExpérience au même poste obligatoireCapacité d’être indépendant et rapidePersonne responsable, ponctuelle et organiséeAvantages :Salaire de Rs 24,000 incluant prime de présenceTransport aller-retour prise en charge ou rembourséeHeures supplémentaires rémunérées et contrat en CDIDimanche payé selon la loi du travailHoraires :Du lundi au dimanche de 5h00 du matin à 12h301 jour de congé par semaine (selon planning)Merci de nous envoyer votre CV sur recrutement@gml-mu.com ou au 52557740/58402010 par WhatsApp en précisant bien quel est le poste qui vous intéresse."
2184,45322,Maid,Private Household,UMME WARDAH JHAKRI,Mauritius,31.07.2025,"We are looking for a reliable and experienced Maid/Housekeeper to help maintain a clean, organized, and comfortable living or working environment."
2185,45321,"Cook, General",Restaurant,PRIME LEISURE AND RECREATIONAL LTD,Mauritius,31.07.2025,"Preparing and cooking food according to recipe and established standard ,while maintaining a safe and clean environment"
2186,45320,Accounts clerk,Restaurant,PRIME LEISURE AND RECREATIONAL LTD,Mauritius,31.07.2025,Performs a variety of clerical and bookkeeping tasks to support the organization’s financial operation
2187,45319,Technical Officer,Engineering Services,MEGA DESIGN LTD,Mauritius,18.08.2025,Autocad competence and site inspection experience
2190,45316,Maid,Private Household,PILLY MOOTANAH DHAYENDRA,Mauritius,31.07.2025,"? Clean the house and take care of everything in the house? Assists their employers with any repairs in the home? Takes the children to school or extra class if they required.? Keeps the property safe, secure, and clean for the family? Clean the yard and maintain it in good condition.? Doing small repairs like fixing any leaks, change bulbs, paint faded walls."
2192,45314,"Handyman, Building Maintenance",Manufacturing-Food Products & Beverages,INTERNATIONAL DISTILLERS MAURITIUS LIMITED,Mauritius,31.07.2025,"As a Maintenance Assistant, you’ll help with basic repairs, equipment checks, and keeping the bottling plant clean and safe.You’ll fix small issues, assist in servicing machines, respond to breakdowns, and follow safety rules when using tools.Teamwork and a hands-on attitude are key."
2193,45313,Gardener,Private Household,PILLY MOOTANAH DHAYENDRA,Mauritius,31.07.2025,Cultivating and ensuring good growing conditions of crops.
2194,45312,Trainee Engineer,Engineering Services,AXIS ENGINEERS LTD,Mauritius,31.07.2025,TRAINEE/JUNIOR MECHANICAL ENGINEER-Degree in Mechanical Engineering-Minimum 1-3 years experience-Well versed in AutoCAD-Valid driving license (Manual)Interested candidates are invited to send their CV directly to info@axisengineers.mu
2328,44954,Executive Chef,Hotel,TEMPO REAL LTD,Mauritius,31.07.2025,"We are seeking a talented and experienced Executive Chef to lead our culinary operations. This role is responsible for menu creation, kitchen staff management, food quality, and ensuring smooth kitchen operations. The ideal candidate is both creative and disciplined, with a passion for delivering exceptional dining experiences.If you are interested please send your CV on hr@hotel-lepalmiste.mu or call on 2656815"
2329,44953,Pastry Maker / Cook,Hotel,TEMPO REAL LTD,Mauritius,31.07.2025,"We are seeking a skilled and creative Pastry Baker to prepare a variety of desserts, pastries, and baked goods in accordance with high-quality standards. The ideal candidate should have a passion for baking, attention to detail, and the ability to work in a fast-paced kitchen environment.If you are interested please send your CV on hr@hotel-lepalmiste.mu or call on  2656815"
2339,44900,Coffee Barista,Restaurant,PRIME LEISURE AND RECREATIONAL LTD,Mauritius,31.07.2025,Preparing and serving coffee and other beverages
2340,44846,Finance Executive,Hotel,TEMPO REAL LTD,Mauritius,31.07.2025,"The Financial Executive is responsible for supporting the financial operations of the hotel, including budgeting, forecasting, financial reporting, and ensuring compliance with internal controls and accounting standards. The role ensures that financial practices contribute to the hotel’s profitability and overall operational efficiency."
2344,44840,Porter,Hotel,TEMPO REAL LTD,Mauritius,31.07.2025,The Hotel Porter provides efficient and courteous assistance to guests by handling their luggage and ensuring smooth arrival and departure experiences. This role is pivotal in creating a positive first impression and contributes to the overall guest satisfaction.Interested candidates may apply by:Calling: 265 6815Sending your CV to: hr@hotel-lepalmiste.mu
2345,44838,Public Area Cleaner,Hotel,TEMPO REAL LTD,Mauritius,31.07.2025,"The Public Area Cleaner is responsible for maintaining the cleanliness, hygiene, and presentation of all public areas in the hotel. These include lobbies, corridors, elevators, public restrooms, and other guest-facing spaces. The role ensures that all areas are clean, safe, and inviting for guests and staff.Interested applicants may apply by:Calling: 265 6815Sending your CV to: hr@hotel-lepalmiste.mu"
2347,44830,Spa Therapist,Hotel,TEMPO REAL LTD,Mauritius,31.07.2025,"The Spa Therapist is responsible for delivering a range of high-quality spa treatments and therapies to guests, ensuring a relaxing and rejuvenating experience. This role requires excellent customer service skills, a deep understanding of wellness treatments, and a commitment to maintaining the highest standards of hygiene and hospitality.Interested applicants may apply by:Calling: 265 6815Emailing your CV to: hr@hotel-lepalmiste.mu"
2349,44828,Gardener,Hotel,TEMPO REAL LTD,Mauritius,31.07.2025,"The Hotel Gardener is responsible for maintaining the aesthetic and functional quality of all hotel gardens, lawns, landscapes, and outdoor areas. This role ensures that all plants, flowers, and green areas are healthy, attractive, and well-maintained, contributing to a pleasant guest experience.Interested candidates are invited to apply by:Calling us on 265 6815Sending your CV to hr@hotel-lepalmiste.mu"
2359,44738,Compliance Officer,Manufacturing-Food Products & Beverages,INTERNATIONAL DISTILLERS MAURITIUS LIMITED,Mauritius,31.07.2025,"Are you passionate about food safety, compliance, and continuous improvement?Join International Distillers (Mauritius) Ltd, a leading bottling and distribution company, as our Compliance Officer and play a vital role in ensuring our operations meet the highest food safety standards and regulatory requirements."
2375,44536,Supervisor,Restaurant,PRIME LEISURE AND RECREATIONAL LTD,Mauritius,31.07.2025,"Ensuring smooth , efficient and enjoyable dining experiences for customers."
2376,44534,Assistant Cook,Restaurant,PRIME LEISURE AND RECREATIONAL LTD,Mauritius,31.07.2025,"Supports the head chef and kitchen staff by assisting with food preparation,cooking, and maintaining a clean and organized kitchen."
2377,44533,kitchen Helper,Restaurant,PRIME LEISURE AND RECREATIONAL LTD,Mauritius,31.07.2025,"Involves assisting with various tasks in a kitchen environment, including food preparation, cleaning and maintaining the kitchen space"
2378,44532,Waiter/Waitress,Restaurant,PRIME LEISURE AND RECREATIONAL LTD,Mauritius,31.07.2025,"Provide excellent customer service in a dining establishment,Ensuring guests have a positive dining experience"
2473,41313,Quantity Surveyor,Construction,SKY TOUCH CONSTRUCTION AND RENOVATION LTD,Mauritius,20.08.2025,will advise
2486,39748,Sales Representative,"Electricity, Gas, Steam & Air Conditioning supply",HAPPY HOUSE LTD,Mauritius,04.08.2025,Are you looking for a job?Are you passionate in sales and want to join retail world?We are looking for a Retail Sales Representative to provide excellent customer service and meet sales quotas for our business.Preferential residence will be in north region.Our showroom is situated at Chemin Vinght pied- Grand Bay
2487,39554,"Driver, Truck/Goods Vehicle/Chauffeur Poid-Lourd",Manufacturing-Food Products & Beverages,INTERNATIONAL DISTILLERS MAURITIUS LIMITED,Mauritius,31.07.2025,Drive your career forward. Join our team as a Delivery Driver. (Goods Vechicle)
2488,39502,Gardener,Manufacturing-Food Products & Beverages,INTERNATIONAL DISTILLERS MAURITIUS LIMITED,Mauritius,31.07.2025,"Join our team as a Gardener/Cleaner!Take care of gardens and clean spaces. If you love the outdoors and have experience in gardening and cleaning, call us now on 2126896 to apply!"
2497,38567,Sales Administration Officer,"Electricity, Gas, Steam & Air Conditioning supply",HAPPY HOUSE LTD,Mauritius,28.07.2025,"Are you an organized, detail-oriented professional with a passion for supporting sales operations and delivering exceptional customer service?Join our dynamic team as a Sales Administrator Officer and be a vital link between our sales team and customers."
2498,38355,Accounts clerk,Hotel,TEMPO REAL LTD,Mauritius,31.07.2025,"- Reconciling daily balance sheets- Perform and monitor bank deposits and transfers- Gather and organize financial data for periodic audits-Track company credit card charges, includingpayment discrepancies, refunds, returns and miscellaneous charges-Maintain orderly financial filing systems-Perform monthly account reconciliation and prepare related reports for management-Track tax payments and compile information for tax filing-Assist with other accounting projects in the office as needed-Assist the Accounts Officer in daily tasks"
2553,45368,Administrative Secretary,Private Household,JAYECHUND JINGREE,Mauritius,31.07.2025,"A Company Secretary is a senior administrative officer responsible for ensuring that an organization complies with legal, regulatory, and corporate governance requirements. They act as a key link between the board of directors, senior management, shareholders, and regulatory authorities. The Company Secretary plays a critical role in supporting board meetings, maintaining statutory records, filing legal documents, and advising on governance best practices."
2554,45367,Accounts clerk,Private Household,JAYECHUND JINGREE,Mauritius,31.07.2025,"Accounts Clerk is responsible for providing administrative and financial support to ensure the efficient operation of the finance department. The role involves maintaining accurate financial records, performing routine accounting tasks, processing transactions, and assisting with reporting. The Accounts Clerk plays a key role in supporting accounts payable and receivable, reconciling bank statements, and ensuring compliance with financial policies and procedures."
2558,45363,Back Office Executive,Banking & Finance,MA CORPORATE LTD,Mauritius,31.07.2025,"To do back office duties such as attending to clients’ queries, maintaining clients files"
2559,45362,Accounts clerk,Banking & Finance,MA CORPORATE LTD,Mauritius,31.07.2025,"To prepare accounting, MRA returns for clients"
2949,45388,Administrative Clerk,Construction,SOLUTION TECHNIQUE ET APPAREILLAGE LTD,Mauritius,31.07.2025,invoicingsalesclient relation (calling clients for credit follow up and payments)store keeping
2959,45378,Supervisor,Manufacturing-Food Products & Beverages,AVIPRO,Mauritius,30.07.2025,"Supervise daily wood shavings production and ensure targets are met.Oversee the operation of wood shaving machines, dryers, and packaging systems.Train and manage production staff, assign tasks, and ensure proper workflow.Conduct regular inspections to maintain equipment and schedule maintenance.Enforce safety protocols to prevent accidents and ensure compliance with workplace regulationsManage inventory of raw materials and finished wood shavings.Coordinate with suppliers and logistics teams for material sourcing and product distribution."
2960,45377,Cleaner,Entrepreneurship-Other Service activities,CLICHR LTD,Mauritius,31.07.2025,Cleaner
2961,45376,Mason,Entrepreneurship-Other Service activities,CLICHR LTD,Mauritius,31.07.2025,Mason
2962,45375,Store Attendant,Entrepreneurship-Other Service activities,CLICHR LTD,Mauritius,31.07.2025,Store attendent
3375,45419,Housemaid,Private Household,PRIYA SOOKMANEE,Mauritius,08.08.2025,House and yard cleaning and cooking
3379,45415,Sales Assistant,Trade,LUXURY PRODUCTS LTD,Mauritius,31.07.2025,"We are seeking a hardworking and customer-focused individual to join our retail team as a Shop Assistant.The ideal candidate will effectively manage stock, assist customers for our shop in So’flo Mall Floreal.Call on 52546588 for more information"
3385,45409,Cashier,Trade,ALDIS LTD,Mauritius,31.07.2025,hotess de caise est charger daccueillir les clients denregistrer la ventes et decaisser les achats
3387,45407,"Salesperson, Retail Trade",Trade,ALDIS LTD,Mauritius,31.07.2025,Lemployer doit faire preuve dune grande capaciter a apprendre rapidement. le sens de lorganisation .une bonne gestion du stress et un esprit dequipe
3510,45203,Mechanic/Mécanicien,Trade,GARAGE AZAGEN LTD,Mauritius,31.07.2025,. Perform repairs in accordance with instructions received from the director and workshop manager.. Report to the director any anomaly or additional work to be performed.. Carry out systematic verification of repairs and work performed.. Keep the work area clean & tidy.
3655,43477,Maintenance Manager,Hotel,LA MAISON D`ETE,Mauritius,31.07.2025,We are seeking a highly skilled and experienced Hotel Maintenance Head to oversee the maintenance operations of our hotel.La Maison D’Été Mauritius is hiring Local Candidates!
3662,42930,Restaurant Supervisor,Hotel,LA MAISON D`ETE,Mauritius,31.07.2025,"The Restaurant Supervisor oversees daily operations of the restaurant, ensuring a smooth workflow and high-quality customer service."
3700,42371,Demi-Chef de Partie,Hotel,LA MAISON D`ETE,Mauritius,31.07.2025,To manage and organize all requirements for the Kitchen to the highest standards and in accordance to the standard operating procedures.
3701,42367,Demi-Chef de Partie,Hotel,MYSTIK LIFESTYLE HOTEL,Mauritius,31.07.2025,To manage and organize all requirements for the Kitchen to the highest standards and in accordance to the standard operating procedures.
3734,39846,"Commis, Kitchen",Hotel,LA MAISON D`ETE,Mauritius,31.07.2025,• Assist in preparing and producing quality food timeously under hygienic conditions.
3739,39362,"Commis, Kitchen",Hotel,MYSTIK LIFESTYLE HOTEL,Mauritius,31.07.2025,• Assist in preparing and producing quality food timeously under hygienic conditions.
3740,39361,Steward / Stewarding Technician,Hotel,MYSTIK LIFESTYLE HOTEL,Mauritius,31.07.2025,• To continually maintain the highest standards of hygiene within the property
3741,39357,Barman / Barmaid / Bartender,Hotel,MYSTIK LIFESTYLE HOTEL,Mauritius,31.07.2025,"Assessing bar customers’ needs, preferences and creating a memorable guest experience."
3742,39356,Waiter/Waitress,Hotel,MYSTIK LIFESTYLE HOTEL,Mauritius,31.07.2025,Assisting the Food & Beverages Manager in all phases of the operations for a smooth and effective running to create unique experiences for guests.
3743,39306,Waiter/Waitress,Hotel,LA MAISON D`ETE,Mauritius,31.07.2025,Assisting the Food & Beverages Manager in all phases of the operations for a smooth and effective running to create unique experiences for guests.
3744,39305,Barman / Barmaid / Bartender,Hotel,LA MAISON D`ETE,Mauritius,31.07.2025,"Assessing bar customers’ needs, preferences and creating a memorable guest experience."
3762,35240,Draughtsperson,Construction,GREEN SCAFF CO LTD,Mauritius,15.08.2025,Liaising closely with the designerProduction drawing preparation in AutoCAD.Competent Knowledge in both the production & Manufacturing methodologies - to ensure shop drawing supplied to the client is not misleading & comply with the estimate.Site measurements for preparing production drawingAssist in day to day department operations when necessaryPrepares technical drawings and plans to be used in the production and construction.To work in Salix International Interiors and Contracting Ltd.
3786,27039,Handyworker,Hotel,LA MAISON D`ETE,Mauritius,31.07.2025,"La Maison d`Eté is looking for an experienced for an experience Handyman residing in the region of Goodlands, Riviere du Rempart, Poste La Fayette, Roches Noires, Flacq"
3809,45462,Maid,Private Household,DHARMALINGUM PILLAY VYTHILINGUM,Mauritius,31.07.2025,Maid with certificate of experience
3815,45456,Maintenance Technician,Trade,SOMAGS LTEE,Mauritius,31.07.2025,"Carrefour Phoenix recherche un(e) technicien(ne) de maintenance. Maintenance préventive et curative, dépannage et suivi des équipements. Formation technique et expérience requises. Autonomie, réactivité et rigueur demandées."
3816,45455,Bakery Operator,Trade,SOMAGS LTEE,Mauritius,31.07.2025,"Carrefour Phoenix recherche un(e) boulanger(ère). Fabrication de pains et viennoiseries, respect des process et de l’hygiène. Formation en boulangerie et expérience requises. Travail tôt le matin."
3817,45454,Pastry Maker / Cook,Trade,SOMAGS LTEE,Mauritius,31.07.2025,"Carrefour Phoenix recherche un(e) pâtissier(ère). Préparation des pâtisseries, contrôle qualité et respect de l’hygiène. Formation en pâtisserie et expérience souhaitées. Créativité, rigueur et souci du détail requis."
3819,45452,Sheltered Farming Scheme Worker,Trade,SOMAGS LTEE,Mauritius,31.07.2025,"Vous assurez la mise en rayon, le facing, la gestion des stocks, le contrôle des prix et le respect des normes d’hygiène. Doté(e) d’un bon sens de l’organisation et du service client, vous travaillez en équipe et êtes capable de porter des charges."
3820,45451,"Department Manager (Chef de Department), Retail Trade",Trade,SOMAGS LTEE,Mauritius,31.07.2025,"Carrefour Phoenix & Riche Terre recherche un(e) manager de département. Gestion d’équipe, suivi des ventes et des stocks, satisfaction client. Expérience en distribution, leadership et sens commercial exigés."
3821,45450,Recruteur (Ressources Humaines),Trade,SOMAGS LTEE,Mauritius,31.07.2025,"Nous recherchons un(e) Chargé(e) RH – Recrutement Multi Sites. Gestion complète du recrutement, intégration des nouveaux collaborateurs et animation de la marque employeur. Formation RH, expérience souhaitée, autonomie, organisation et excellent relationnel requis."
3822,45449,Fast Food Operator,Trade,SOMAGS LTEE,Mauritius,31.07.2025,"Carrefour Phoenix recherche un(e) opérateur(trice) fast food. Préparation et service des produits, accueil client, respect des normes d’hygiène. Expérience en restauration rapide souhaitée, rapidité, dynamisme et bon relationnel exigés."
3823,45448,Store Manager,Trade,SOMAGS LTEE,Mauritius,31.07.2025,"Carrefour City Moka recherche son/sa futur(e) Responsable de Magasin. Véritable chef d’orchestre du point de vente, vous pilotez l’ensemble des opérations du magasin pour offrir à nos clients une expérience de proximité de qualité, tout en garantissant la performance commerciale et opérationnelle du magasin."
3824,45447,Cashier,Trade,SOMAGS LTEE,Mauritius,31.07.2025,"Vous aimez le contact avec les clients, vous êtes rapide, organisé(e) et souriant(e) ? Ce poste est fait pour vous ! Rejoignez une équipe dynamique et vivez une expérience enrichissante au cœur de la grande distribution."
3828,45443,Store Attendant,Trade,ALDIS LTD,Mauritius,31.07.2025,We are recruting store attendant to work in a warehouse at Tamarin for a new shop
3833,45438,Maid,Private Household,PARANAH PILLY MOOTANAH,Mauritius,31.07.2025,"The housemaid will be responsible for maintaining a clean, organized, and comfortable living environment, contributing significantly to the overall household experience."
3839,45432,"Driver, Private Car (Automatic Gear)","Aged, Disability and Social Care Services",MAHMAD RESHAD SOOBA,Mauritius,31.07.2025,We are looking a driver 25 a 35 year to works living at port Louis with 3 years experience.
3840,45431,Pastry Chef,Management Consultancy Activities,GWENS PROPERTIES LTD,Mauritius,16.08.2025,"Recherche pour l’un de ses clients dans le Nord:Un commis PâtissierCompétences requises :Très bonne présentationExpérience au même poste obligatoireCapacité d’être indépendant et rapidePersonne responsable, ponctuelle et organiséeAvantages :Salaire de Rs 22,000 incluant prime de présenceTransport aller-retour prise en charge ou rembourséeHeures supplémentaires rémunérées et contrat en CDIDimanche payé selon la loi du travailHoraires :Du lundi au dimanche de 7h00 am à 15h00 pm1 jour de congé par semaine (selon planning)Merci de nous envoyer votre CV sur recrutement@gml-mu.com ou au 52557740/58402010 par WhatsApp en précisant bien quel est le poste qui vous intéresse."
3841,45430,"Commis, Kitchen",Management Consultancy Activities,GWENS PROPERTIES LTD,Mauritius,16.08.2025,"Recherche pour l’un de ses clients dans le Nord:Un commis de cuisineAvantages :Salaire de Rs 27,000 incluant prime de présenceTransport aller-retour prise en charge ou rembourséeHeures supplémentaires rémunérées et contrat en CDIDimanche payé selon la loi du travailHoraires :Du lundi au dimanche de 7h30 du matin à 15h301 jour de congé par semaine (selon planning)Merci de nous envoyer votre CV sur recrutement@gml-mu.com ou au 52557740/58402010 par WhatsApp en précisant bien quel est le poste qui vous intéresse."
3842,45429,"Cook, General",Management Consultancy Activities,GWENS PROPERTIES LTD,Mauritius,16.08.2025,"Recherche pour l’un de ses clients dans l’Ouest :Un(e) Cuisinier(ère)Avantages :Salaire de Rs 28,000 incluant prime de présenceTransport aller-retour prise en charge ou rembourséeHeures supplémentaires rémunérées et contrat en CDIDimanche payé selon la loi du travailHoraires :Du lundi au dimanche de 5hrs45 à 15h001 jour de congé par semaine (selon planning)Merci de nous envoyer votre CV sur recrutement@gml-mu.com ou au 52557740/58402010 par WhatsApp en précisant bien quel est le poste qui vous intéresse."
4027,45040,Accounting Officer,Accountancy,ODYSSEY FINANCIAL CONSULTING (MAURITIUS) LTD,Mauritius,31.07.2025,We are looking for an accounts officer to join our firm.
4041,44958,Counter Salesperson (Motor Vehicle Spare Parts),Construction,PRIME PLANT CO LTD,Mauritius,04.08.2025,"We are hiring a Counter Sales Representative!Are a friendly individual with a force of persuasion and able to manage sales related administrative task.What You’ll Do:- Engage with clients to understand their needs in spare parts- Plan, organize and schedule deliveries- Establish and nurture strong relationship with key clients- Call clients to inquiry about their needs to develop potential opportunitiesIf you’re passionate about Sales, Mechanics and heavy construction machinery, we want to hear from you!Apply now at hr@ppcl.mu or via 59416654 (WhatsApp) and take the first step towards a rewarding career!"
4106,44158,Accounting Officer,Trade,SOFIDIS (MAURITIUS) LTD,Mauritius,31.07.2025,We are currently looking for an Accounts Officer to join our team.
4107,44157,Storekeeper,Trade,SOFIDIS (MAURITIUS) LTD,Mauritius,31.07.2025,We are looking for a Storekeeper to manage effectively the company’s stock and ensure the smooth operation of the warehouse.
4130,43311,Administrative Clerk,Manufacturing-Food Products & Beverages,CONVENIENCE FOOD LTD,Mauritius,31.07.2025,"-Answering phone calls, taking messages and forwarding them to appropriate staff members-Welcoming and attending queries of visitors-Receiving, sorting and distributing daily mails/deliveries-Performing other clerical duties such as filing, photocopying, faxing, invoicing, etc…"
4147,42762,Agricultural Labourer,Education,KDI STUDY CONSULTANTS,Mauritius,31.07.2025,Planter and animal carer for a small farm.
4194,41487,Sales Representative,Education,KDI STUDY CONSULTANTS,Mauritius,31.07.2025,"This small but rapidly growing education business is seeking a college or university graduate with an interest in sales and administration. All training and development will be provided across several different education services. Candidates for the role will find the company work environment to be both fun and challenging. The company is heavily goal driven and seeking talent that shares a passion for hard-work, new ideas and constant drive. Due to the fast growing nature of the company, employees demonstrating dedication, professionalism and initiative will have scope to move to managerial roles."
4202,40828,Telesales Representative,Education,KDI STUDY CONSULTANTS,Mauritius,31.07.2025,"Education business seeking a Diploma or Bachelor graduate with an interest in sales and administration. All training and development will be provided across several different education services. Candidates for the role will find the company work environment to be both fun and challenging. The company is heavily goal driven and seeking talent that shares a passion for hard-work, new ideas and constant drive."
4233,37121,Storekeeper,Manufacturing-Food Products & Beverages,CONVENIENCE FOOD LTD,Mauritius,31.07.2025,"to oversee our coldstores and dry warehouses operations, stock control"
4236,36690,Fast Food Operator,Manufacturing-Food Products & Beverages,CONVENIENCE FOOD LTD,Mauritius,31.07.2025,to be responsible for Front of House and Back of House in a fast food in Rose Hill
4251,30703,Restaurant Supervisor,Manufacturing-Food Products & Beverages,CONVENIENCE FOOD LTD,Mauritius,31.07.2025,"responsible for the good running of fast food outlets & customer satisfaction through financial controls, operations and direction of team members"
4266,26335,Consultant,Education,KDI STUDY CONSULTANTS,Mauritius,31.07.2025,"This small but rapidly growing education business is seeking a college or university graduate with an interest in education consulting. All training and development will be provided across several different education services. No previous experience in education required. Candidates for the role will find the company work environment to be both fun and challenging. The company is heavily goal driven and seeking talent that shares a passion for hard-work, new ideas and constant drive. Due to the fast growing nature of the company, employees demonstrating dedication, professionalism and initiative will have scope to move to managerial roles.Candidates who are encouraged to apply:Individuals with a sales background with experience in:- Tele marketing- Phone/Internet Sales- Retail SalesORUniversity graduates"
4287,45548,"Carer, Private Household",Private Household,MOONEE MOONIEN,Mauritius,31.07.2025,carer.To look and take care of an ill person.
4288,45547,Graphic Designer-Junior,Advertising,TRIPLE PUSH LTD,Mauritius,10.08.2025,"Triple push, a pioneer in the design and advertising industry is seeking for a junior graphic designer, who has the potential and desire to learn."
4292,45543,ICT / Computer Support Technician,Education,KNOWLEDGEPLUS LTD,Mauritius,09.08.2025,Repair ComputerMaintenance of computers
4293,45542,"Carer, Private Household",Private Household,AMBISSAL MOHANPERSAD,Mauritius,31.07.2025,To provide assistance to the patient while working.To provide medication on time.To accompany patient to hospital and clinic.To record vital signs of patient.
4294,45541,Automobile Painter,Travel & Tours,LUNA TRANSPORT CO LTD,Mauritius,29.07.2025,-Mix paint to match colours-Paint sprayer operation-Mask and tape off areas-Prepare surfaces for painting-Assisting with painting vehicles-Automated paint mixing-Keeps work area clean-Adhering to goals and deadlines-Apply primer and paint to vehicles
4295,45540,Lathe Machine Operator,Travel & Tours,LUNA TRANSPORT CO LTD,Mauritius,30.07.2025,"Setting up, operating and monitoring lathe machines"
4296,45539,Loader / Unloader,Trade,PERFECT LOGISTICS LTD,Mauritius,31.07.2025,"Loading and unloading crew members in logistics, transportation, and warehousing.*Key Responsibilities:*- Load and unload cargo from conveyances, such as trucks, ships, or aircraft- Move materials or products to storage areas or production departments- Verify materials loaded or unloaded against work orders or bills of lading- Prepare packages for sortation and load onto containers- Remove tie-downs and other gear when loading and unloading"
4297,45538,"Driver, Truck/Goods Vehicle/Chauffeur Poid-Lourd",Transport and Storage,EUROLINE CARRIERS CO LTD,Mauritius,30.07.2025,"Euroline Carriers Co Ltd, a well-established company in the field of Transport, is looking for 15 Chauffeur Poids LourdsPROFILECandidates should have at least 5-year proven relevant work experience.Salary for all grades will not be less than as per relevant Remuneration Regulations."
4298,45537,Mechanic/Mécanicien,Transport and Storage,EUROLINE CARRIERS CO LTD,Mauritius,30.07.2025,"Euroline Carriers Co Ltd, a well-established company in the field of Transport, is looking for 4 Mechanics.PROFILECandidates should have at least 5-year proven relevant work experience.Salary for all grades will not be less than as per relevant Remuneration Regulations."
4299,45536,Tyreman/Tyre Fitment Technician,Transport and Storage,EUROLINE CARRIERS CO LTD,Mauritius,30.07.2025,"Euroline Carriers Co Ltd, a well-established company in the field of Transport, is looking for 3 Tyreman.PROFILECandidates should have at least 5-year proven relevant work experience.Salary for all grades will not be less than as per relevant Remuneration Regulations."
4300,45535,Maid,Private Household,OMARJEE UMAR FAROOQ ISMAEL MOUSSA,Mauritius,29.07.2025,"-Laundering clothing-Washing windows and walls as well as polishing woodwork as needed.-Keeping carpets and rugs clean and odor-free by shampooing, vacuuming, and applying deodorizers-Wiping down kitchen appliances, equipment, and counters to remove dirt, grease, and grime-Sweeping, mopping, dusting, and vacuuming to remove dirt, debris, and dust from floors and other surfaces"
4302,45533,Grinding Machine Operator,Trade,MS JAFFOO ENTERPRISES LTD,Mauritius,02.08.2025,GRINDING MACHINE OPERATOR
4303,45532,Grinding Machine Operator,Private Household,JAFFOO MOHAMMADE SAHIR,Mauritius,30.07.2025,GRINDING MACHINE OPERATOR
4304,45531,Housemaid,Private Household,JAFFOO MOHAMMADE SAHIR,Mauritius,30.07.2025,HOUSEMAID
4305,45530,Maid,Private Household,LI TUNG SANG LI VEE,Mauritius,28.07.2025,"-Sweeping, mopping, dusting, and vacuuming to remove dirt, debris, and dust from floors and other surfaces.-Washing windows and walls as well as polishing woodwork as needed.-Wiping down kitchen appliances, equipment, and counters to remove dirt, grease, and grime.-Regularly emptying wastebaskets and disposing of all rubbish.-Washing, drying, and folding bedding and towels."
